ID,AIRLINE_ID,AIRPLANE_ID,CREW_ID,FLIGHT_NUMBER,PURCHASED_TICKETS,DEPARTURE_TIME,ARRIVAL_TIME,FLIGHT_LENGTH,PLACE_OF_DEPARTURE_ID,PLACE_OF_ARRIVAL_ID,DISTANCE,DELAY,STATUS
259,1107,6,82,531,336,"03/08/2019, 23:08","04/08/2019, 11:57",21,8,8,1235,15,waiting for departure
260,1918,5,7,445,345,"25/10/2016, 4:45","25/10/2016, 20:25",3,26,26,1801,14,arrived
261,1679,6,70,347,284,"02/08/2022, 3:06","03/08/2022, 1:24",17,12,12,3249,18,arrived
262,1012,2,46,683,191,"21/02/2016, 10:29","22/02/2016, 4:12",3,10,10,3950,12,arrived
263,1551,6,52,478,461,"17/07/2019, 6:20","18/07/2019, 2:19",8,3,3,1980,24,waiting for departure
264,1850,3,83,481,488,"16/07/2019, 15:20","17/07/2019, 4:54",11,15,15,1393,29,canceled
265,1931,3,96,112,209,"09/03/2018, 21:53","10/03/2018, 18:22",9,10,10,2388,49,takeoff
266,17,1,22,156,237,"13/10/2021, 22:32","14/10/2021, 14:45",3,15,15,2446,13,takeoff
267,713,7,49,801,303,"16/08/2021, 19:32","17/08/2021, 8:55",2,19,19,2911,26,arrived
268,1059,8,81,708,216,"17/01/2021, 15:05","18/01/2021, 10:46",14,1,1,981,8,canceled
269,739,6,24,737,269,"25/08/2019, 10:17","26/08/2019, 10:09",22,3,3,1839,28,takeoff
270,267,1,9,281,230,"13/09/2016, 18:12","14/09/2016, 6:42",13,29,29,1114,35,waiting for departure
271,90,7,10,881,419,"03/08/2019, 4:21","03/08/2019, 15:33",23,15,15,2480,34,takeoff
272,601,8,48,550,337,"16/06/2020, 18:20","17/06/2020, 11:44",1,26,26,3274,59,takeoff
273,536,8,45,397,113,"28/01/2019, 5:09","28/01/2019, 12:58",10,21,21,4321,7,takeoff
274,1618,4,100,516,140,"25/03/2016, 2:33","25/03/2016, 18:46",17,33,33,1994,1,arrived
275,628,3,87,760,140,"12/09/2021, 3:39","12/09/2021, 9:10",3,2,2,4787,2,arrived
276,1751,6,52,809,175,"22/03/2022, 16:01","23/03/2022, 15:18",1,5,5,3146,56,delayed
277,1183,3,7,622,244,"28/10/2021, 18:26","29/10/2021, 0:16",20,17,17,3098,23,takeoff
278,1014,3,26,791,466,"13/04/2017, 0:42","13/04/2017, 5:41",24,27,27,3685,48,waiting for departure
279,1328,5,7,618,397,"30/12/2015, 23:41","31/12/2015, 11:31",4,16,16,817,12,canceled
280,1913,2,3,217,433,"26/04/2017, 20:44","27/04/2017, 0:47",2,5,5,4950,37,waiting for departure
281,465,7,32,144,169,"04/12/2016, 4:36","05/12/2016, 1:25",13,12,12,4824,10,waiting for departure
282,1555,4,76,908,275,"19/06/2015, 20:27","20/06/2015, 13:24",13,12,12,795,5,takeoff
283,435,6,66,438,306,"23/01/2019, 0:23","23/01/2019, 10:57",11,17,17,4184,8,canceled
284,970,3,35,755,308,"18/11/2018, 0:43","18/11/2018, 7:27",4,28,28,3386,55,delayed
285,936,2,7,457,269,"15/09/2017, 7:18","16/09/2017, 3:52",3,8,8,3357,44,delayed
286,1277,5,61,480,484,"22/05/2022, 8:52","22/05/2022, 12:41",6,4,4,1163,48,canceled
287,1212,3,3,966,500,"04/08/2021, 3:25","04/08/2021, 23:45",3,31,31,2273,1,takeoff
288,730,2,81,994,321,"30/09/2018, 7:15","01/10/2018, 2:23",7,16,16,3635,2,arrived
289,858,5,71,924,292,"03/09/2021, 2:27","03/09/2021, 5:37",9,33,33,3629,42,arrived
290,1155,2,75,859,212,"22/01/2019, 1:42","23/01/2019, 1:02",19,2,2,1423,33,canceled
291,499,4,57,157,137,"25/05/2015, 3:22","25/05/2015, 18:58",22,2,2,3914,51,waiting for departure
292,1194,8,10,361,469,"07/01/2017, 18:22","08/01/2017, 17:13",18,7,7,4488,20,arrived
293,1485,5,11,616,492,"17/05/2015, 1:45","18/05/2015, 0:16",18,32,32,4414,35,arrived
294,183,8,47,685,465,"19/01/2016, 9:38","20/01/2016, 5:34",14,4,4,593,18,arrived
295,1740,7,25,341,283,"23/05/2018, 20:24","24/05/2018, 17:21",13,5,5,2638,37,arrived
296,1478,8,75,310,373,"30/07/2018, 23:45","31/07/2018, 11:48",23,20,20,825,52,canceled
297,1149,3,52,952,488,"25/10/2022, 0:19","25/10/2022, 10:24",10,6,6,387,48,delayed
298,123,4,76,431,289,"17/08/2021, 13:19","18/08/2021, 9:41",9,5,5,3159,11,takeoff
299,955,6,63,582,299,"20/04/2021, 6:22","20/04/2021, 14:38",23,16,16,1848,33,arrived
300,442,5,26,964,179,"19/11/2019, 6:23","20/11/2019, 1:06",2,1,1,4273,52,takeoff
301,1010,2,56,524,341,"09/07/2021, 22:23","10/07/2021, 11:39",23,18,18,4859,16,canceled
302,1798,1,70,876,462,"12/09/2016, 10:08","12/09/2016, 13:38",4,17,17,3512,5,canceled
303,993,4,31,606,381,"04/09/2018, 11:01","05/09/2018, 5:31",8,13,13,2762,23,waiting for departure
304,1825,2,61,500,238,"06/07/2020, 17:08","07/07/2020, 15:20",5,2,2,3914,33,canceled
305,1321,4,65,516,417,"16/05/2020, 22:17","17/05/2020, 13:35",15,20,20,1418,23,canceled
306,1053,7,72,459,365,"19/10/2021, 23:25","20/10/2021, 10:34",16,16,16,4217,17,delayed
307,1273,7,25,590,275,"07/01/2016, 6:15","07/01/2016, 16:59",24,20,20,4255,36,waiting for departure
308,346,8,34,833,238,"24/04/2015, 15:31","25/04/2015, 12:59",4,29,29,3805,4,waiting for departure
309,88,1,23,494,480,"25/03/2020, 4:02","25/03/2020, 17:59",10,11,11,4144,8,arrived
310,1623,6,62,435,454,"30/01/2019, 15:06","30/01/2019, 22:30",12,20,20,4115,28,arrived
311,1308,5,34,854,449,"06/10/2022, 16:26","07/10/2022, 0:18",2,16,16,2433,58,arrived
312,1743,8,57,620,397,"24/05/2020, 22:45","25/05/2020, 11:28",20,18,18,308,21,waiting for departure
313,1811,8,9,487,200,"10/09/2016, 4:01","10/09/2016, 9:29",9,11,11,3727,29,takeoff
314,1910,8,83,302,459,"26/08/2019, 11:30","26/08/2019, 14:21",19,26,26,342,55,waiting for departure
315,1024,5,75,459,218,"16/05/2016, 2:10","16/05/2016, 15:03",3,12,12,2966,2,takeoff
316,1582,6,64,266,455,"28/03/2022, 7:07","29/03/2022, 3:51",22,30,30,3526,43,arrived
317,57,5,93,163,152,"25/03/2020, 22:49","26/03/2020, 14:17",18,32,32,2011,10,delayed
318,1463,3,58,250,171,"12/07/2020, 2:32","12/07/2020, 10:11",24,14,14,1728,45,arrived
319,252,7,49,136,141,"13/03/2017, 2:44","13/03/2017, 5:13",21,19,19,1503,2,waiting for departure
320,1277,8,62,124,184,"10/03/2015, 23:56","11/03/2015, 21:20",12,31,31,1681,49,arrived
321,1638,7,34,812,143,"12/11/2018, 12:23","12/11/2018, 14:27",1,3,3,1790,49,waiting for departure
322,680,5,89,727,241,"07/07/2016, 13:47","07/07/2016, 22:05",10,16,16,3219,55,arrived
323,1190,4,1,836,231,"17/03/2018, 1:31","17/03/2018, 18:11",20,9,9,4864,21,delayed
324,744,3,49,236,406,"29/03/2020, 21:40","30/03/2020, 10:39",10,14,14,2729,59,takeoff
325,909,6,30,263,378,"12/08/2018, 6:45","12/08/2018, 18:03",23,19,19,4666,46,arrived
326,607,7,73,884,282,"17/07/2021, 2:08","18/07/2021, 1:06",3,4,4,551,10,waiting for departure
327,715,6,75,974,340,"06/08/2016, 22:35","07/08/2016, 18:28",13,26,26,1208,32,delayed
328,1377,6,90,605,332,"29/08/2017, 12:17","30/08/2017, 4:37",13,20,20,3726,55,takeoff
329,108,7,12,299,224,"24/01/2015, 22:12","25/01/2015, 10:49",6,26,26,3391,41,waiting for departure
330,861,7,100,241,415,"07/08/2019, 8:34","07/08/2019, 16:39",10,15,15,1613,1,arrived
331,295,8,92,938,366,"06/11/2022, 15:48","07/11/2022, 15:29",15,29,29,4550,51,arrived
332,1030,6,81,690,333,"04/08/2017, 5:51","04/08/2017, 14:56",22,32,32,954,9,waiting for departure
333,1147,5,18,678,401,"14/11/2021, 16:41","14/11/2021, 21:37",13,33,33,1933,34,takeoff
334,115,7,5,810,330,"22/09/2017, 7:31","22/09/2017, 16:23",12,26,26,2238,32,canceled
335,361,4,50,445,158,"07/01/2021, 12:23","08/01/2021, 1:38",18,2,2,3782,6,arrived
336,262,8,54,935,328,"12/11/2022, 18:39","13/11/2022, 12:02",15,2,2,4472,4,delayed
337,559,5,3,178,487,"15/10/2015, 7:53","16/10/2015, 1:32",4,12,12,2517,30,arrived
338,656,5,32,424,254,"07/01/2022, 1:59","07/01/2022, 18:45",23,16,16,2448,21,waiting for departure
339,489,6,62,597,227,"23/06/2016, 6:40","23/06/2016, 23:04",19,2,2,4916,27,waiting for departure
340,191,3,71,755,394,"21/09/2022, 19:08","22/09/2022, 12:42",19,8,8,1516,24,canceled
341,547,5,48,716,102,"01/11/2016, 2:41","01/11/2016, 20:35",21,10,10,3508,43,waiting for departure
342,1732,1,20,584,276,"23/05/2020, 9:16","23/05/2020, 23:31",10,3,3,4421,12,arrived
343,1703,4,23,323,146,"13/08/2015, 18:35","14/08/2015, 16:31",19,2,2,3863,28,takeoff
344,186,3,73,596,493,"14/07/2020, 19:50","15/07/2020, 15:25",5,1,1,421,51,waiting for departure
345,371,4,49,400,341,"26/12/2018, 20:36","27/12/2018, 1:33",12,4,4,3554,58,canceled
346,1856,5,31,287,435,"16/07/2015, 0:04","16/07/2015, 19:16",17,7,7,3872,43,canceled
347,249,5,68,985,431,"28/08/2022, 1:43","28/08/2022, 14:46",22,14,14,3294,7,canceled
348,1155,5,60,741,298,"20/11/2017, 12:40","21/11/2017, 2:53",2,18,18,4270,15,canceled
349,1014,3,76,627,168,"02/06/2018, 18:52","03/06/2018, 7:37",3,8,8,2735,49,waiting for departure
350,1034,2,38,699,255,"21/08/2017, 23:35","22/08/2017, 16:40",10,13,13,3314,27,delayed
351,120,3,97,710,352,"29/08/2018, 20:54","30/08/2018, 13:32",12,16,16,3416,19,canceled
352,358,4,27,760,120,"13/04/2015, 4:03","13/04/2015, 7:09",14,16,16,774,11,canceled
353,102,3,65,450,152,"16/06/2017, 3:19","16/06/2017, 6:40",6,26,26,3883,17,arrived
354,1137,4,9,572,188,"03/12/2017, 10:17","04/12/2017, 6:07",9,17,17,1848,17,waiting for departure
355,298,5,93,593,241,"30/08/2015, 5:27","30/08/2015, 15:22",22,17,17,3360,52,delayed
356,1472,3,92,451,350,"25/06/2020, 9:53","26/06/2020, 4:47",10,19,19,498,49,delayed
357,1885,4,68,830,500,"14/12/2021, 3:09","14/12/2021, 22:14",23,6,6,4192,43,takeoff
358,1369,5,63,728,281,"21/04/2020, 4:42","21/04/2020, 18:06",14,16,16,2803,14,waiting for departure
359,1903,1,4,586,100,"26/08/2020, 3:05","26/08/2020, 20:25",14,5,5,4146,55,canceled
360,757,2,35,444,332,"01/02/2016, 6:34","01/02/2016, 9:55",7,18,18,4573,38,waiting for departure
361,1482,2,40,985,206,"31/07/2022, 0:41","31/07/2022, 9:35",5,2,2,3119,19,canceled
362,1127,3,33,311,272,"03/12/2019, 0:21","04/12/2019, 0:01",20,19,19,4890,57,arrived
363,617,7,56,225,315,"07/10/2015, 20:31","08/10/2015, 16:18",11,27,27,2603,3,waiting for departure
364,1898,8,34,768,475,"30/06/2020, 0:49","30/06/2020, 17:45",14,29,29,2363,58,delayed
365,457,8,85,418,399,"29/09/2019, 9:36","29/09/2019, 23:07",11,30,30,575,29,takeoff
366,897,3,95,292,202,"12/06/2018, 8:45","13/06/2018, 6:55",6,31,31,2216,52,waiting for departure
367,699,3,71,223,177,"12/10/2017, 13:28","13/10/2017, 2:13",18,16,16,2945,2,canceled
368,1049,1,2,653,460,"30/11/2020, 2:00","30/11/2020, 11:21",23,29,29,1043,16,waiting for departure
369,456,3,56,847,477,"12/06/2021, 14:51","13/06/2021, 1:11",9,14,14,1371,6,takeoff
370,838,2,14,535,157,"22/07/2019, 17:30","22/07/2019, 21:44",18,21,21,3939,48,waiting for departure
371,1676,6,47,438,499,"25/05/2022, 21:42","26/05/2022, 8:47",7,26,26,319,7,canceled
372,408,4,94,262,180,"04/01/2016, 4:56","04/01/2016, 12:31",2,4,4,4290,18,waiting for departure
373,1096,8,73,850,491,"28/10/2017, 13:47","29/10/2017, 0:22",22,18,18,2875,50,takeoff
374,949,3,59,715,291,"14/03/2016, 8:33","15/03/2016, 3:34",10,13,13,2669,20,delayed
375,380,7,39,582,498,"14/06/2020, 2:26","14/06/2020, 18:05",8,9,9,3176,42,arrived
376,1709,7,77,967,290,"12/11/2018, 16:08","12/11/2018, 20:08",2,2,2,984,25,canceled
377,1389,4,22,484,106,"27/04/2017, 10:07","28/04/2017, 4:39",18,10,10,2368,56,takeoff
378,380,4,72,758,183,"26/06/2021, 11:24","27/06/2021, 3:08",16,20,20,2675,25,arrived
379,681,4,62,588,109,"03/09/2015, 10:02","04/09/2015, 6:15",20,8,8,2927,13,waiting for departure
380,1123,5,44,656,193,"12/01/2020, 4:02","12/01/2020, 12:45",21,33,33,1026,30,delayed
381,877,2,92,425,251,"13/10/2022, 1:28","13/10/2022, 23:29",4,3,3,606,60,waiting for departure
382,1657,2,9,340,402,"07/11/2015, 11:15","08/11/2015, 1:37",8,18,18,590,20,delayed
383,1602,2,51,691,392,"19/04/2017, 0:04","19/04/2017, 15:25",5,1,1,548,57,waiting for departure
384,1594,6,97,406,321,"14/02/2020, 14:56","14/02/2020, 23:28",20,21,21,2864,43,delayed
385,878,4,68,521,491,"07/01/2018, 20:54","08/01/2018, 20:23",4,20,20,462,18,waiting for departure
386,760,4,20,165,465,"11/10/2019, 8:31","12/10/2019, 5:48",19,9,9,3905,13,canceled
387,1063,7,100,793,281,"31/07/2015, 4:08","31/07/2015, 20:25",17,3,3,4108,34,waiting for departure
388,1708,4,71,992,265,"30/08/2020, 21:01","31/08/2020, 10:11",19,5,5,4398,39,delayed
389,118,7,16,996,491,"15/04/2020, 14:18","15/04/2020, 22:25",4,20,20,3620,54,canceled
390,1332,4,98,362,281,"24/12/2020, 3:17","25/12/2020, 0:24",5,29,29,4765,29,takeoff
391,1997,4,15,838,166,"07/11/2020, 7:21","07/11/2020, 12:24",22,12,12,3925,11,delayed
392,1146,2,86,667,471,"13/08/2016, 22:24","14/08/2016, 13:32",14,2,2,2169,37,arrived
393,431,5,90,367,331,"08/07/2021, 7:54","08/07/2021, 19:45",10,5,5,3002,53,takeoff
394,1694,1,7,607,150,"25/12/2017, 3:15","25/12/2017, 15:09",22,31,31,1974,54,arrived
395,779,1,2,682,450,"21/09/2018, 0:24","21/09/2018, 20:04",21,10,10,689,14,delayed
396,1161,5,39,449,358,"26/10/2022, 15:21","27/10/2022, 5:19",8,26,26,733,53,canceled
397,1638,4,91,477,446,"25/12/2015, 11:33","25/12/2015, 21:58",8,14,14,4663,45,arrived
398,1186,1,77,833,231,"06/09/2018, 8:35","06/09/2018, 21:56",23,12,12,4133,23,waiting for departure
399,1719,7,45,975,212,"20/07/2022, 11:48","20/07/2022, 23:07",11,7,7,1972,13,delayed
400,535,2,26,536,159,"31/01/2021, 20:58","01/02/2021, 13:11",4,18,18,478,21,takeoff
401,1076,3,7,133,246,"14/12/2016, 0:42","14/12/2016, 11:09",16,29,29,2368,18,delayed
402,247,7,22,486,243,"04/10/2021, 8:14","05/10/2021, 6:54",18,13,13,4237,2,waiting for departure
403,303,7,67,195,348,"08/04/2020, 1:10","08/04/2020, 8:10",2,28,28,2714,8,delayed
404,616,1,44,678,301,"15/05/2015, 12:23","16/05/2015, 0:44",6,7,7,3671,15,delayed
405,266,5,9,407,265,"28/12/2019, 10:58","28/12/2019, 17:17",24,6,6,718,30,canceled
406,1771,7,100,917,216,"23/08/2016, 10:37","24/08/2016, 3:09",16,19,19,3300,43,waiting for departure
407,1024,7,29,156,469,"01/08/2016, 3:24","01/08/2016, 21:34",6,17,17,4639,23,takeoff
408,1008,7,90,761,425,"06/12/2016, 14:59","06/12/2016, 23:48",3,17,17,1426,54,arrived
409,130,8,18,342,439,"18/07/2019, 6:51","18/07/2019, 8:59",13,9,9,3415,53,delayed
410,657,8,37,491,186,"23/11/2017, 11:49","23/11/2017, 22:59",5,31,31,4051,2,takeoff
411,1848,5,55,208,184,"02/08/2022, 22:31","03/08/2022, 7:47",22,13,13,2328,45,waiting for departure
412,1712,4,52,129,177,"03/12/2017, 6:04","03/12/2017, 21:34",5,12,12,1924,59,waiting for departure
413,1660,1,14,960,159,"14/02/2019, 12:02","14/02/2019, 19:27",2,28,28,999,32,canceled
414,698,3,85,178,379,"22/01/2016, 6:04","23/01/2016, 5:08",2,16,16,1373,51,waiting for departure
415,2,3,97,290,366,"14/07/2015, 0:09","14/07/2015, 16:53",16,19,19,2240,27,waiting for departure
416,390,6,83,778,165,"17/03/2016, 18:23","18/03/2016, 5:39",17,29,29,1040,22,canceled
417,1510,5,47,218,246,"18/10/2020, 6:16","19/10/2020, 1:16",11,15,15,4242,4,waiting for departure
418,442,8,62,240,118,"10/11/2019, 20:47","11/11/2019, 16:29",1,11,11,4449,50,takeoff
419,435,6,33,279,108,"07/04/2019, 5:15","07/04/2019, 18:12",19,11,11,4093,30,takeoff
420,83,2,73,490,269,"21/05/2016, 14:27","21/05/2016, 18:44",13,17,17,4868,49,takeoff
421,518,2,12,547,457,"13/09/2022, 16:59","14/09/2022, 3:46",20,21,21,1643,5,takeoff
422,1311,2,93,744,430,"20/05/2018, 4:20","20/05/2018, 14:59",17,9,9,2530,10,delayed
423,591,6,87,235,279,"25/06/2021, 10:57","26/06/2021, 2:26",8,7,7,3914,43,takeoff
424,1826,2,57,519,305,"25/05/2016, 7:40","25/05/2016, 16:10",5,14,14,781,47,arrived
425,1817,5,7,493,213,"01/02/2015, 12:36","02/02/2015, 1:41",14,26,26,838,5,delayed
426,1798,5,90,228,300,"15/05/2022, 7:09","15/05/2022, 14:27",15,28,28,3267,12,canceled
427,1666,7,68,447,475,"04/02/2021, 11:22","04/02/2021, 15:28",1,1,1,4371,40,delayed
428,242,5,45,519,103,"24/12/2018, 3:48","25/12/2018, 1:24",7,10,10,368,49,takeoff
429,448,6,74,349,298,"30/08/2015, 1:12","30/08/2015, 18:14",14,7,7,4314,55,waiting for departure
430,15,5,87,446,412,"19/06/2015, 12:52","19/06/2015, 15:25",20,2,2,1116,4,arrived
431,322,8,25,438,210,"02/11/2020, 16:22","03/11/2020, 5:04",1,12,12,2978,35,delayed
432,841,7,44,921,391,"12/08/2016, 21:13","13/08/2016, 19:42",24,2,2,3429,49,delayed
433,1605,4,32,653,467,"21/02/2020, 23:28","22/02/2020, 10:39",19,5,5,900,43,takeoff
434,1974,6,15,706,500,"22/10/2019, 10:08","23/10/2019, 7:10",14,31,31,4807,46,waiting for departure
435,1002,6,19,831,467,"07/05/2015, 11:08","08/05/2015, 7:43",14,27,27,3403,1,arrived
436,1529,3,51,184,410,"22/12/2021, 5:19","23/12/2021, 1:27",23,27,27,2841,23,canceled
437,1485,7,10,812,446,"15/05/2017, 1:54","15/05/2017, 15:55",8,18,18,4423,6,arrived
438,639,1,39,125,289,"21/10/2022, 22:27","22/10/2022, 17:49",9,6,6,2057,12,waiting for departure
439,884,2,98,721,379,"30/11/2020, 18:33","01/12/2020, 9:31",2,2,2,2766,14,canceled
440,556,7,40,395,384,"26/02/2017, 6:18","27/02/2017, 0:11",13,20,20,3257,25,arrived
441,375,4,46,507,345,"28/04/2022, 9:55","28/04/2022, 21:42",9,8,8,1901,35,arrived
442,106,4,92,848,463,"26/05/2021, 15:49","26/05/2021, 19:11",12,9,9,4898,22,takeoff
443,1714,7,12,971,376,"25/11/2020, 19:05","25/11/2020, 21:22",11,30,30,2632,41,arrived
444,289,1,98,551,170,"05/01/2019, 19:10","06/01/2019, 2:50",24,17,17,1166,38,arrived
445,1894,7,99,211,415,"28/03/2022, 12:32","28/03/2022, 18:21",12,21,21,3715,19,delayed
446,1713,2,36,185,352,"08/10/2022, 10:43","08/10/2022, 13:56",11,6,6,4608,15,arrived
447,34,8,63,239,271,"22/10/2015, 12:51","23/10/2015, 10:34",14,33,33,3549,36,arrived
448,1600,6,94,413,204,"20/03/2022, 6:52","20/03/2022, 15:15",9,27,27,4051,51,takeoff
449,1946,1,17,661,115,"09/11/2019, 20:54","10/11/2019, 12:12",14,21,21,2466,34,takeoff
450,1301,4,55,945,418,"18/07/2015, 14:13","19/07/2015, 7:21",4,30,30,2823,48,arrived
451,1145,4,66,652,374,"26/07/2016, 21:35","27/07/2016, 2:33",17,27,27,3282,41,arrived
452,1476,5,45,995,281,"24/02/2016, 20:21","25/02/2016, 5:32",2,18,18,2495,52,canceled
453,1339,4,61,478,184,"03/03/2020, 8:26","03/03/2020, 16:53",24,32,32,2180,44,takeoff
454,1894,2,50,354,192,"10/11/2022, 8:39","11/11/2022, 7:25",4,30,30,1386,11,takeoff
455,1189,1,37,507,456,"12/02/2017, 9:14","13/02/2017, 4:49",20,11,11,4812,45,takeoff
456,399,6,31,597,307,"17/01/2016, 10:59","18/01/2016, 8:22",14,10,10,3863,30,delayed
457,381,4,96,696,487,"09/06/2022, 8:47","10/06/2022, 5:53",16,31,31,1088,51,canceled
458,1067,1,32,543,392,"13/12/2018, 21:42","14/12/2018, 5:10",13,6,6,1900,31,arrived
459,754,1,19,125,457,"23/09/2022, 14:29","24/09/2022, 9:35",6,19,19,4811,48,delayed
460,294,1,34,175,161,"16/12/2021, 2:57","16/12/2021, 12:58",23,12,12,1614,16,takeoff
461,13,4,42,266,484,"04/11/2021, 17:08","05/11/2021, 1:36",1,30,30,1733,59,takeoff
462,514,4,6,984,346,"01/06/2017, 12:37","02/06/2017, 1:16",16,32,32,725,8,arrived
463,1723,6,95,484,478,"17/08/2017, 6:09","17/08/2017, 16:50",1,1,1,2071,33,delayed
464,311,1,7,545,414,"16/06/2020, 9:32","16/06/2020, 11:43",16,6,6,1634,17,takeoff
465,1550,6,70,541,298,"30/05/2019, 16:09","31/05/2019, 8:53",8,1,1,665,1,delayed
466,135,5,2,696,398,"31/10/2022, 22:34","01/11/2022, 4:52",20,28,28,2931,17,arrived
467,262,6,93,499,256,"11/02/2018, 6:42","11/02/2018, 19:58",14,8,8,1404,16,arrived
468,170,6,69,845,131,"05/07/2019, 21:41","06/07/2019, 7:25",15,16,16,1783,43,arrived
469,619,1,29,857,110,"01/01/2018, 12:30","02/01/2018, 7:59",16,7,7,2186,28,takeoff
470,274,3,12,763,163,"15/06/2015, 5:29","16/06/2015, 0:35",23,5,5,1339,44,takeoff
471,1227,4,51,939,316,"28/11/2018, 20:26","29/11/2018, 1:38",14,26,26,2689,50,arrived
472,170,3,12,129,117,"30/10/2022, 10:46","31/10/2022, 8:14",4,31,31,1202,3,delayed
473,997,4,65,760,187,"12/10/2015, 13:11","13/10/2015, 1:13",10,17,17,4912,13,arrived
474,1792,5,55,641,157,"07/08/2019, 21:12","08/08/2019, 15:11",23,33,33,3998,7,canceled
475,578,6,82,941,106,"04/09/2022, 10:20","04/09/2022, 19:50",14,28,28,680,36,waiting for departure
476,148,8,40,654,242,"16/07/2020, 22:09","17/07/2020, 3:06",1,32,32,4441,36,canceled
477,303,5,28,507,199,"10/06/2016, 8:32","10/06/2016, 17:31",18,28,28,736,21,canceled
478,1437,8,40,119,264,"28/03/2015, 1:09","28/03/2015, 23:23",23,12,12,1972,22,arrived
479,1732,2,87,241,269,"22/05/2016, 11:57","22/05/2016, 21:13",1,31,31,1586,43,waiting for departure
480,1623,4,90,227,401,"27/02/2021, 1:34","27/02/2021, 6:06",5,28,28,2699,45,delayed
481,1962,6,16,875,217,"04/10/2019, 6:43","04/10/2019, 19:54",19,4,4,953,6,delayed
482,1969,3,20,415,390,"30/04/2015, 4:10","30/04/2015, 17:13",11,4,4,3534,35,delayed
483,1917,2,93,320,406,"22/09/2021, 3:07","22/09/2021, 7:32",16,12,12,2283,31,arrived
484,989,1,25,248,475,"30/07/2022, 8:06","30/07/2022, 19:54",3,7,7,3184,34,waiting for departure
485,996,8,94,406,477,"30/01/2020, 15:17","30/01/2020, 21:44",13,7,7,358,54,arrived
486,243,2,93,759,305,"09/03/2015, 0:03","09/03/2015, 9:54",22,10,10,3182,40,takeoff
487,1326,1,17,761,110,"19/11/2018, 5:03","19/11/2018, 12:47",18,19,19,1441,28,canceled
488,195,8,78,481,345,"01/05/2020, 8:51","02/05/2020, 2:59",3,16,16,3247,52,canceled
489,1659,3,40,843,306,"04/01/2016, 17:07","04/01/2016, 20:49",15,5,5,4589,32,canceled
490,1990,3,15,865,448,"15/02/2020, 11:23","16/02/2020, 9:27",12,31,31,2785,50,arrived
491,1329,4,100,347,230,"22/04/2015, 23:13","23/04/2015, 1:22",1,28,28,4651,17,canceled
492,1637,4,47,402,178,"23/04/2016, 7:05","24/04/2016, 6:03",6,16,16,4599,12,takeoff
493,1743,6,32,479,248,"28/12/2021, 11:03","29/12/2021, 10:31",18,21,21,4093,23,canceled
494,903,2,22,223,129,"07/04/2016, 10:12","07/04/2016, 21:56",18,28,28,1562,46,delayed
495,617,5,15,693,196,"08/08/2021, 0:33","08/08/2021, 5:36",24,4,4,589,44,delayed
496,2,6,50,219,424,"16/12/2021, 1:31","16/12/2021, 20:16",24,27,27,688,17,waiting for departure
497,57,5,50,892,144,"10/03/2019, 8:05","10/03/2019, 23:26",14,4,4,4135,6,takeoff
498,939,5,100,769,277,"07/01/2015, 5:54","07/01/2015, 14:40",9,33,33,2351,56,takeoff
499,1736,7,82,832,376,"07/12/2018, 20:32","08/12/2018, 1:47",15,9,9,3175,42,waiting for departure
500,579,5,84,732,135,"27/12/2018, 0:55","27/12/2018, 4:53",15,13,13,1522,51,takeoff
501,419,6,16,207,444,"13/08/2018, 8:28","13/08/2018, 20:05",18,29,29,1007,4,takeoff
502,970,1,80,560,169,"27/11/2019, 22:25","28/11/2019, 16:30",13,27,27,3747,48,delayed
503,175,5,52,164,213,"19/04/2015, 16:41","20/04/2015, 0:09",6,21,21,358,29,delayed
504,1916,3,66,157,135,"05/08/2018, 21:50","06/08/2018, 9:28",21,21,21,4584,31,delayed
505,1701,8,13,674,319,"08/01/2015, 5:47","09/01/2015, 2:15",12,20,20,683,43,canceled
506,65,2,99,777,235,"16/10/2015, 14:02","17/10/2015, 12:25",15,19,19,2897,37,delayed
507,1780,7,21,328,221,"13/08/2017, 19:43","14/08/2017, 1:09",20,10,10,406,52,takeoff
508,1499,6,63,258,275,"09/12/2019, 16:27","10/12/2019, 10:09",2,18,18,3362,32,delayed
509,1268,5,16,612,410,"01/04/2022, 23:23","02/04/2022, 8:58",23,11,11,474,9,arrived
510,184,7,78,723,435,"18/05/2016, 0:04","18/05/2016, 13:13",15,20,20,2597,55,waiting for departure
511,971,3,57,547,204,"09/08/2015, 8:11","09/08/2015, 17:54",24,31,31,2065,10,delayed
512,1253,8,80,292,480,"14/01/2016, 22:48","15/01/2016, 16:07",14,31,31,2432,48,takeoff
